'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed','avgLatency','Errors',Principale1,Principale2,Principale3,Principale4,Cluster
189652,185448,41968,38788,256,99,4557644,197044,1118072,0,485596,920640,4557644,8159224,56,0,90964,23848,113420,7264,329008,1020,0,2,"2,6213444501","0,7895305224","-0,249774354","-0,025514835",7
189652,184144,41968,37696,252,90,4558816,197056,1118072,0,484564,920600,4558816,8159224,40,0,89812,23848,113800,7260,331892,1020,0,2,"2,4742304645","0,6557061132","-0,218149363","-0,03130378",7
189652,183348,41968,36568,248,99,4559620,197068,1118072,0,483468,920576,4559620,8159224,156,0,88828,23848,113528,7260,332396,510,0,2,"2,5428150659","0,7738911996","-0,410857047","-0,081770534",7
189652,185396,41968,38536,252,113,4557524,197096,1118072,0,485464,920576,4557524,8159224,44,0,90828,23848,114400,7256,330652,510,0,2,"2,8640824434","0,942503941","-0,498656243","-0,071312333",7
189652,185140,41968,38800,252,118,4557852,197100,1118072,0,485768,920544,4557852,8159224,36,0,91144,23848,113444,7256,331912,1020,0,2,"2,7425368626","0,8596980413","-0,308073741","-0,012942967",7
189652,184112,41968,38440,244,134,4555488,197116,1118072,0,485416,920528,4555488,8159224,160,0,90864,23848,116708,7252,328172,1020,0,2,"2,6380387292","0,6543834522","-0,287862968","-0,004907783",7
189652,184620,41968,37948,252,116,4558632,197120,1118072,0,484956,920496,4558632,8159224,56,0,90340,23848,113716,7256,329892,510,0,2,"2,7618746743","0,9194664495","-0,499913232","-0,070765138",7
189652,183308,41968,36916,244,113,4557276,197128,1118072,0,483976,920472,4557276,8159224,32,0,89452,23848,116552,7252,327664,1530,0,2,"2,1615710973","0,2882941856","-0,03328792","0,0351648391",7
189652,183308,41968,37280,244,84,4558848,197144,1118072,0,484372,920464,4558848,8159224,172,0,89396,23848,114188,7248,329424,1530,0,2,"2,0317581109","0,27779853","-0,015060001","0,0166243756",7
189652,183052,41968,36844,244,66,4560000,197172,1118072,0,483976,920452,4560000,8159224,160,0,89244,23848,113536,7252,330712,1530,0,2,"1,9406539678","0,2442856839","0,0428966193","0,0056167055",7
189652,183696,41968,37320,248,113,4558140,197192,1118072,0,484480,920420,4558140,8159224,44,0,89448,23848,113972,7256,332448,1020,0,2,"2,5117837161","0,675138464","-0,261746553","-0,017627108",7
189652,183564,41968,37280,248,94,4558912,197200,1118076,0,484516,920376,4558912,8159224,36,0,89620,23848,114136,7256,328236,1020,0,2,"2,2997591948","0,5356390986","-0,222790964","-0,03169099",7
189652,181260,41968,35416,236,86,4560948,197208,1118080,0,482712,920332,4560948,8159224,176,0,87724,23848,113624,7240,327016,1020,0,2,"1,8086377092","0,2135869126","-0,216211333","-0,041682471",7
189652,181516,41968,37116,240,95,4558404,197208,1118080,0,484412,920312,4558404,8159224,48,0,89400,23848,115012,7244,326620,1020,0,2,"2,097236632","0,3494864227","-0,231479565","-0,03375621",7
189652,181976,41968,37352,240,69,4559356,197240,1118080,0,484712,920300,4559356,8159224,56,0,89824,23848,113660,7248,328196,510,0,2,"2,230617926","0,5353218023","-0,37952093","-0,104224508",7
189652,181204,41968,36568,240,52,4560608,197244,1118080,0,483984,920248,4560608,8159224,164,0,88948,23848,113516,7248,327700,510,0,2,"2,0242506798","0,4010632875","-0,332901068","-0,116049121",7
189652,182228,41968,36652,244,79,4558656,197260,1118080,0,484104,920224,4558656,8159224,52,0,88784,23848,115268,7252,329524,1020,0,2,"2,1366605416","0,3501418408","-0,175024776","-0,041559287",7
189652,183464,41968,37980,248,71,4559100,197264,1118080,1,485428,920196,4559100,8159224,32,0,90120,23848,113288,7252,327952,510,0,2,"2,3975636451","0,6624447853","-0,417295302","0,4824059336",7
189652,184364,41968,38420,252,122,4557692,197276,1118080,0,485956,920160,4557692,8159224,44,0,90760,23848,113764,7256,330820,1020,0,2,"2,6790634723","0,8086469227","-0,304597218","-0,011561209",7
189652,182552,41968,36244,244,85,4560488,197300,1118080,0,483804,920160,4560488,8159224,164,0,88532,23848,113632,7252,332552,1020,0,2,"2,1921012487","0,4635343027","-0,193229939","-0,037083544",7
189652,181688,41968,35648,240,71,4561052,197312,1118080,0,483224,920140,4561052,8159224,56,0,88140,23848,113764,7248,329096,1020,0,2,"1,9036128753","0,2658259659","-0,166050749","-0,048873979",7
189652,181436,41968,35568,240,87,4560432,197340,1118076,0,483200,920124,4560432,8159224,40,0,87908,23848,114000,7244,330844,1020,0,2,"2,0062341543","0,3152026436","-0,214082912","-0,038232798",7
189652,182712,41968,35824,244,126,4560136,197352,1118080,0,483496,920100,4560136,8159224,164,0,88104,23848,113456,7252,327116,1020,0,2,"2,1840892726","0,5144313369","-0,27996788","-0,014532684",7
189652,182660,41968,36448,240,96,4558788,197372,1118084,0,484160,920080,4558788,8159224,44,0,88944,23848,114072,7248,329800,1020,0,2,"2,1653402027","0,426358414","-0,224244534","-0,031868434",7
189652,184696,41968,38844,248,120,4557356,197380,1118084,0,486588,920056,4557356,8159224,48,0,91180,23848,113208,7252,329260,1020,0,2,"2,6210096066","0,7881094343","-0,317762606","-0,014226176",7
189652,186744,41968,40324,256,127,4551620,197392,1118084,0,488108,920028,4551620,8159224,164,0,92664,23848,118416,7260,334756,510,0,2,"3,4243760844","1,098841223","-0,492405216","-0,056547134",7
189652,183668,41968,37408,244,78,4558812,197404,1118084,0,485212,920020,4558812,8159224,172,0,89748,23848,113812,7252,330340,1020,0,2,"2,2551073016","0,4887686132","-0,193013425","-0,041505583",7
189652,183652,41968,37612,248,70,4558520,197436,1118084,0,485456,920012,4558520,8159224,152,0,89952,23848,114140,7260,330280,1020,0,2,"2,2990976443","0,5124053858","-0,149331591","-0,045473507",7
189652,183396,41968,37004,244,88,4556492,197436,1118084,0,484884,919980,4556492,8159224,176,0,89572,23848,117148,7252,330380,1020,0,2,"2,3416867396","0,3908037214","-0,175441775","-0,033956762",7
189652,182352,41968,36556,240,83,4559492,197464,1118088,0,484440,919996,4559492,8159224,40,0,88932,23848,113448,7252,331576,1020,0,2,"2,149901999","0,4394258263","-0,182084192","-0,039341942",7
189652,182604,41968,36568,240,116,4559360,197480,1118088,0,484496,919980,4559360,8159224,172,0,88892,23848,113592,7252,327784,1530,0,2,"2,0184874333","0,337231741","-0,039387661","0,0344486247",7
189652,181580,41968,34956,240,90,4561196,197500,1118088,0,482904,919976,4561196,8159224,40,0,87292,23848,113824,7248,327828,1530,0,2,"1,6963523984","0,0902276982","0,0033263414","0,0165774045",7
189652,183616,41968,36920,244,70,4559460,197520,1118088,0,484904,919964,4559460,8159224,32,0,89392,23848,113872,7252,329084,1020,0,2,"2,1365890178","0,4059658971","-0,180932731","-0,04757174",7
189652,183348,41968,37808,244,65,4558392,197528,1118088,0,485836,919924,4558392,8159224,160,0,90156,23848,113728,7252,328816,1020,0,2,"2,1812538014","0,4377113261","-0,168010742","-0,05045508",7
189652,183336,41968,37368,244,74,4559196,197536,1118092,0,485424,919912,4559196,8159224,72,0,89712,23848,113624,7252,329876,1020,0,2,"2,2060914563","0,4641105992","-0,189140122","-0,044609765",7
189652,185384,41968,39388,252,154,4553728,197548,1118088,1,487492,919872,4553728,8159224,44,0,91644,23848,116584,7256,332596,1020,0,2,"3,0796283366","0,9352647169","-0,356566917","0,5953831005",7
189652,185356,41968,39348,252,111,4555916,197568,1118092,0,487488,919856,4555916,8159224,172,0,91900,23848,114680,7260,332404,1020,0,2,"2,8447193282","0,8584331199","-0,25663711","-0,016239393",7
189652,185100,41968,39264,252,113,4556296,197572,1118092,0,487440,919824,4556296,8159224,32,0,91384,23848,113972,7260,327520,1020,0,2,"2,6578981937","0,7844473491","-0,280634008","-0,018224566",7
189652,183308,41968,37004,244,86,4559016,197600,1118092,0,485216,919812,4559016,8159224,48,0,89336,23848,113756,7248,330084,1020,0,2,"2,2255269305","0,4669328741","-0,231097516","-0,037440641",7
189652,183304,41968,36852,244,83,4559280,197616,1118092,0,485088,919812,4559280,8159224,44,0,89120,23848,113572,7248,330664,1020,0,2,"2,2061331942","0,4575809933","-0,226692347","-0,039254328",7
189652,183048,41968,37200,240,73,4557972,197628,1118092,0,485460,919796,4557972,8159224,176,0,89760,23848,114960,7244,330608,1530,0,2,"2,0016949545","0,1934079576","0,0170616379","0,00962807",7
189652,182648,41968,36968,244,76,4559320,197656,1118092,0,485240,919812,4559320,8159224,160,0,89528,23848,113852,7248,329948,1020,0,2,"2,1637430193","0,4215825147","-0,195617708","-0,043909379",7
189652,181852,41968,36792,240,126,4559036,197680,1118088,0,485092,919812,4559036,8159224,44,0,89168,23848,113776,7248,326744,1020,0,2,"2,2191427707","0,5133902693","-0,284713131","-0,015084633",7
189652,182620,41968,38392,244,96,4557912,197680,1118092,0,486712,919792,4557912,8159224,44,0,90744,23848,113536,7248,329728,1020,0,2,"2,3819036862","0,5921936095","-0,252178919","-0,030763719",7
190548,184892,41968,38588,248,85,4557368,197696,1118092,0,486940,919776,4557368,8159224,56,0,90928,23848,114028,7256,331580,1020,0,2,"2,5591487688","0,6720732144","-0,227485703","-0,034615332",7
190548,186680,41968,40548,256,81,4555308,197720,1118084,0,488920,919780,4555308,8159224,44,0,92892,23848,113972,7264,330540,1020,0,2,"2,8536303844","0,8744331666","-0,232536495","-0,03457935",7
190548,183864,42856,37520,248,80,4558660,197732,1118092,0,485908,919768,4558660,8159224,164,0,90096,23848,113656,7256,332768,1020,0,2,"2,468702978","0,6319116367","-0,211385532","-0,038081694",7
190548,184876,42856,37384,248,76,4558320,197752,1118092,0,485808,919756,4558320,8159224,152,0,89676,23848,113588,7256,330012,1020,0,2,"2,3707082308","0,5663690716","-0,218993347","-0,042000152",7
190548,184616,42856,37604,248,73,4558484,197764,1118092,0,486056,919748,4558484,8159224,60,0,89944,23848,113668,7252,330864,1020,0,2,"2,3898173447","0,5638220049","-0,234639401","-0,043542712",7
190548,184872,42856,37332,252,118,4556488,197772,1118096,0,485816,919724,4556488,8159224,44,0,89672,23848,116260,7260,330900,1530,0,2,"2,514372238","0,5189880193","-0,06985825","0,0415742756",7
190548,185632,42856,38516,252,116,4557504,197780,1118096,0,487000,919700,4557504,8159224,52,0,91036,23848,113836,7256,330656,1020,0,2,"2,7667538683","0,8454534814","-0,32374341","-0,014908308",7
190548,183580,42856,36772,248,151,4555244,197784,1118096,0,485296,919680,4555244,8159224,40,0,89156,23848,117764,7256,330404,1020,0,2,"2,736923569","0,6643982868","-0,320121694","0,0064495376",7
190548,184276,42856,37132,248,116,4556884,197792,1118096,0,485700,919660,4556884,8159224,36,0,89420,23848,115960,7252,332448,1020,0,2,"2,6327363848","0,6388845008","-0,295043277","-0,015112513",7
190548,182228,42856,35176,244,79,4560792,197804,1118096,0,483776,919640,4560792,8159224,36,0,87520,23848,113492,7248,327848,1020,0,2,"1,9614441431","0,309199292","-0,226166243","-0,044509564",7
190548,184272,42856,36836,252,105,4557360,197812,1118096,0,485460,919624,4557360,8159224,172,0,89176,23848,115712,7260,332184,1020,0,2,"2,5950244254","0,637001535","-0,239998018","-0,021630114",7
190548,183812,42856,37092,248,71,4559112,197812,1118096,0,485740,919596,4559112,8159224,208,0,89624,23848,113700,7256,328344,1020,0,2,"2,2494359432","0,4942561793","-0,192718852","-0,046452619",7
190548,184836,42856,37680,248,63,4557924,197824,1118096,0,486352,919588,4557924,8159224,52,0,90020,23848,114336,7252,331672,510,0,2,"2,5811020585","0,6931925493","-0,417267977","-0,103949065",7
191488,186884,42856,39932,256,106,4556472,197824,1118100,0,488632,919560,4556472,8159224,44,0,92220,23848,113264,7264,333584,1020,0,2,"3,0451751195","1,0413158234","-0,308952769","-0,01768205",7
192256,186876,43804,40440,256,157,4548840,197824,1118100,0,489184,919512,4548840,8159224,56,0,92532,23848,120004,7260,330360,1020,0,2,"3,4393791044","0,9961937494","-0,396031027","0,0161860345",7
192256,181500,43804,35888,240,97,4559872,197848,1118100,0,484684,919492,4559872,8159224,44,0,88196,23848,113624,7244,330344,1020,0,2,"2,2088728751","0,4604593073","-0,291322881","-0,03167033",7
192256,181728,43804,35016,240,114,4558512,197856,1118096,0,483832,919480,4558512,8159224,36,0,87104,23848,115948,7248,327584,1020,0,2,"2,178287417","0,3528847266","-0,287984691","-0,021781509",7
192256,182752,43804,36088,240,112,4558792,197880,1118096,0,484928,919468,4558792,8159224,160,0,88592,23848,114948,7252,329824,1020,0,2,"2,3798629374","0,5373880404","-0,27385209","-0,020875467",7
192256,183772,43804,36876,248,85,4558632,197888,1118096,0,485752,919452,4558632,8159224,48,0,89200,23848,114140,7252,327192,1020,0,2,"2,3295207302","0,5219338834","-0,277064784","-0,038028521",7
192256,182748,43804,36520,244,114,4557268,197896,1118100,0,485420,919432,4557268,8159224,44,0,88944,23848,116224,7252,329080,1020,0,2,"2,4733574396","0,5361177741","-0,288915277","-0,018786968",7
192256,183732,43804,36676,244,70,4559352,197908,1118100,0,485608,919412,4559352,8159224,56,0,89016,23848,113780,7252,328852,510,0,2,"2,4267502135","0,6374287997","-0,440517767","-0,102222823",7
192256,183724,43804,36736,248,71,4559348,197920,1118096,0,485700,919392,4559348,8159224,44,0,89216,23848,113688,7252,330996,1020,0,2,"2,3576058583","0,5396902915","-0,247703389","-0,045120012",7
192256,181508,43804,35552,240,102,4559720,197932,1118100,0,484544,919380,4559720,8159224,48,0,88136,23848,113984,7252,329840,1020,0,2,"2,2259338119","0,4778615288","-0,253213113","-0,028394251",7
192256,181508,43804,34724,240,112,4560880,197940,1118104,0,483744,919360,4560880,8159224,240,0,87084,23848,113748,7252,329280,1020,0,2,"2,1550291967","0,4548903705","-0,265569219","-0,023149803",7
192256,184332,43804,37560,252,106,4557572,197960,1118096,0,486592,919364,4557572,8159224,180,0,90132,23848,114608,7264,332332,1020,0,2,"2,7567887528","0,8036612694","-0,261899339","-0,020168721",7
192256,185160,43804,37248,252,74,4557836,197968,1118104,0,486324,919336,4557836,8159224,48,0,89588,23848,114004,7260,331660,510,0,2,"2,7291655411","0,8211858078","-0,446475331","-0,096119629",7
192256,186424,43804,38392,256,53,4557516,197992,1118104,0,487484,919344,4557516,8159224,56,0,90736,23848,113896,7264,333596,510,0,2,"2,8832875977","0,9094454901","-0,414073742","-0,10656527",7
192256,182328,43804,35696,244,101,4559984,197996,1118104,0,484804,919320,4559984,8159224,40,0,88088,23848,113664,7252,327476,1020,0,2,"2,2091599469","0,4845869742","-0,280761666","-0,029781336",7
192256,185580,43804,37260,252,113,4556780,198000,1118104,0,486404,919300,4556780,8159224,44,0,89648,23848,115576,7260,331828,1020,0,2,"2,7855894029","0,7618018314","-0,307316657","-0,015757483",7
192256,184300,43804,36448,252,116,4558856,198000,1118104,0,485628,919264,4558856,8159224,40,0,88772,23848,114036,7260,331484,510,0,2,"2,8140739081","0,9171775193","-0,519699434","-0,070639873",7
192256,185576,43804,37372,252,81,4558132,198004,1118104,0,486572,919248,4558132,8159224,32,0,89792,23848,113748,7264,330936,1020,0,2,"2,5895009261","0,7090788755","-0,241318595","-0,036902584",7
192256,185564,43804,37368,252,89,4557472,198020,1118104,0,486596,919232,4557472,8159224,160,0,89844,23848,114092,7260,332132,510,0,2,"2,8476154776","0,904177671","-0,471804012","-0,086175881",7
192256,186324,43804,38948,252,114,4556024,198032,1118096,0,488216,919208,4556024,8159224,56,0,91520,23848,114216,7260,332444,510,0,2,"3,1660537788","1,1239170493","-0,537948715","-0,068904253",7
192256,185552,43804,37460,252,83,4557904,198040,1118104,0,486752,919192,4557904,8159224,32,0,89800,23848,114096,7260,335372,1020,0,2,"2,7339414906","0,7626504528","-0,260004676","-0,033387898",7
192256,185352,43804,37564,252,107,4557200,198052,1118104,0,486892,919164,4557200,8159224,52,0,89848,23848,114524,7260,333224,510,0,2,"2,9798942567","0,9799963385","-0,509992838","-0,074149264",7
192256,185788,43804,37260,256,70,4557612,198064,1118108,0,486632,919136,4557612,8159224,56,0,89468,23848,113712,7256,331644,510,0,2,"2,7454030957","0,8250360036","-0,481514667","-0,09854142",7
192256,185756,43804,37344,256,99,4558144,198072,1118108,0,486760,919100,4558144,8159224,48,0,89900,23848,113708,7264,332960,510,0,2,"2,9625847157","1,0128738387","-0,494816264","-0,079000746",7
192256,185752,43804,37132,256,103,4556996,198076,1118108,0,486564,919088,4556996,8159224,28,0,89636,23848,115840,7260,332252,0,0,2,"3,1575010548","1,083969711","-0,711674456","-0,131153852",7
192256,184048,43804,36504,252,78,4558296,198104,1118104,9,485964,919092,4558296,8159224,164,0,88896,23848,114504,7260,333332,1530,0,2,"2,3347390149","0,4295585286","-0,027452084","5,2716032636",8
192256,182164,43804,34732,244,64,4560016,198112,1118108,0,484216,919072,4560016,8159224,48,0,87076,23848,114944,7252,331536,1020,0,2,"2,0811650863","0,2901268859","-0,187282114","-0,051192696",7
192256,184012,43804,37464,252,72,4557844,198116,1118108,0,486984,919040,4557844,8159224,56,0,89868,23848,113656,7260,332016,1530,0,2,"2,3503495876","0,4893911159","-0,021286798","0,0120902054",7
192256,185288,43804,37420,256,64,4558040,198120,1118112,0,486976,919012,4558040,8159224,44,0,89980,23848,114300,7260,330968,1530,0,2,"2,3689085989","0,4663327868","-0,024961302","0,0076547071",7
192256,184556,43804,37396,248,117,4558368,198136,1118116,0,486976,919004,4558368,8159224,52,0,89452,23848,113444,7260,332492,1020,0,2,"2,7119008875","0,8203575527","-0,31529756","-0,014812444",7
192256,185484,43804,37980,256,114,4557268,198152,1118116,0,487600,918984,4557268,8159224,32,0,90320,23848,113648,7264,332064,1020,0,2,"2,8719816968","0,9173929359","-0,322762177","-0,015004703",7
192256,184652,43804,37340,252,94,4558172,198160,1118112,0,486992,918964,4558172,8159224,36,0,89428,23848,113804,7256,333120,510,0,2,"2,8384493796","0,9041474234","-0,506732633","-0,083495917",7
192256,183648,43804,36088,248,87,4559460,198180,1118116,0,485772,918952,4559460,8159224,164,0,88628,23848,113684,7256,331508,1020,0,2,"2,3986197429","0,5821102482","-0,248500645","-0,035286579",7
192256,183384,43804,35644,248,71,4559952,198188,1118116,0,485352,918932,4559952,8159224,56,0,88200,23848,113748,7256,331096,1530,0,2,"2,0760675314","0,3059803441","-0,011254484","0,0089588273",7
